4170; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 42; 39; 46; 25; 28; 35; 26; 32; 14; 16; 7; 24; 41; 18; 19; 25; 4; 23; 49; 35; 4; 10; 38; 0; 7; 0; 0; 0; 0; 0; 0; 0; 226; 217; 314; 206; 151; 188; 125; 152; 135; 24; 22; 135; 145; 72; 81; 229; 14; 186; 469; 186; 70; 41; 158; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 22; 64; 219; 546; 642; 647; 657; 496; 372; 226; 129; 85; 46; 13; 3; 1; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
36; 7; 12; 14; 14; 22; 14; 13; 9; 17; 12; 26; 21; 21; 19; 28; 28; 23; 10; 24; 29; 35; 22; 20; 23; 28; 21; 45; 37; 22; 34; 29; 34; 34; 25; 37; 49; 21; 46; 30; 26; 26; 38; 31; 37; 28; 26; 32; 27; 24; 25; 28; 29; 27; 32; 21; 25; 24; 16; 31; 21; 16; 28; 26; 19; 15; 19; 19; 9; 16; 18; 18; 18; 12; 11; 4; 11; 12; 10; 12; 17; 12; 11; 9; 7; 12; 6; 10; 16; 8; 14; 11; 8; 12; 11; 13; 17; 14; 16; 9; 14; 17; 16; 16; 11; 18; 20; 15; 18; 20; 21; 27; 17; 25; 25; 22; 15; 37; 22; 31; 30; 30; 32; 27; 41; 32; 33; 27; 30; 22; 41; 29; 31; 32; 39; 37; 29; 29; 41; 24; 33; 34; 42; 22; 27; 26; 24; 23; 30; 29; 23; 20; 29; 24; 21; 17; 32; 21; 26; 19; 19; 19; 22; 8; 13; 17; 14; 14; 12; 9; 16; 13; 15; 20; 15; 13; 6; 19; 7; 15; 13; 11; 9; 14; 12; 11; 9; 9; 8; 13; 10; 11; 6; 12; 8; 16; 19; 11; 11; 15; 
18; 15; 19; 24; 16; 15; 15; 17; 19; 22; 23; 22; 11; 18; 15; 19; 13; 13; 18; 26; 14; 17; 7; 18; 22; 24; 27; 15; 16; 16; 7; 23; 27; 31; 19; 30; 15; 12; 16; 12; 20; 21; 16; 22; 13; 19; 16; 22; 24; 27; 28; 18; 16; 17; 18; 13; 27; 26; 22; 30; 20; 17; 5; 21; 21; 27; 30; 33; 27; 21; 26; 25; 24; 32; 27; 29; 16; 23; 18; 27; 27; 22; 22; 27; 18; 18; 22; 15; 26; 31; 27; 35; 28; 24; 24; 21; 20; 27; 26; 26; 19; 11; 16; 12; 32; 24; 26; 21; 16; 14; 16; 20; 27; 28; 35; 38; 25; 32; 27; 19; 23; 32; 38; 25; 21; 24; 19; 24; 14; 23; 33; 35; 22; 12; 20; 28; 32; 35; 30; 27; 24; 22; 25; 20; 17; 31; 23; 24; 18; 25; 24; 12; 12; 15; 25; 18; 14; 10; 20; 13; 17; 17; 17; 23; 19; 18; 15; 13; 15; 13; 14; 24; 15; 14; 10; 15; 26; 16; 17; 23; 15; 21; 16; 14; 18; 12; 25; 25; 17; 12; 19; 7; 23; 27; 24; 34; 17; 12; 15; 13; 
25; 35; 16; 20; 22; 27; 32; 26; 25; 21; 26; 27; 21; 18; 18; 20; 21; 29; 25; 12; 22; 26; 21; 21; 22; 14; 14; 16; 21; 12; 12; 12; 18; 25; 27; 26; 23; 35; 22; 17; 19; 23; 23; 19; 17; 20; 22; 14; 19; 28; 18; 27; 23; 25; 28; 14; 25; 16; 24; 20; 12; 24; 22; 25; 17; 25; 26; 16; 16; 26; 14; 16; 21; 25; 24; 27; 24; 27; 24; 22; 23; 27; 20; 17; 21; 12; 20; 22; 13; 26; 15; 24; 21; 23; 17; 31; 16; 21; 20; 22; 19; 13; 24; 23; 18; 16; 18; 27; 26; 22; 27; 20; 23; 22; 17; 18; 9; 22; 25; 27; 22; 24; 16; 25; 24; 15; 18; 12; 18; 19; 25; 19; 18; 20; 23; 19; 14; 17; 18; 17; 24; 21; 27; 20; 13; 26; 18; 25; 16; 21; 27; 12; 19; 11; 17; 19; 18; 20; 18; 19; 21; 30; 21; 21; 24; 24; 23; 22; 32; 23; 29; 13; 21; 24; 29; 19; 15; 21; 12; 22; 16; 25; 30; 17; 18; 25; 16; 22; 19; 14; 17; 13; 25; 22; 23; 16; 19; 14; 27; 16; 
15; 22; 15; 16; 27; 22; 22; 18; 17; 16; 15; 20; 20; 18; 18; 25; 18; 30; 23; 27; 20; 20; 28; 21; 16; 19; 19; 22; 29; 12; 15; 19; 20; 24; 15; 31; 18; 29; 22; 12; 20; 10; 18; 17; 30; 20; 23; 17; 14; 18; 13; 17; 24; 17; 27; 16; 23; 14; 22; 25; 25; 30; 20; 21; 30; 19; 18; 21; 20; 28; 19; 23; 14; 20; 15; 18; 18; 15; 26; 20; 24; 25; 25; 19; 21; 16; 26; 20; 19; 19; 23; 33; 17; 22; 20; 21; 24; 20; 28; 23; 23; 29; 18; 26; 14; 20; 22; 28; 23; 21; 22; 16; 13; 17; 13; 16; 21; 22; 20; 19; 32; 24; 22; 23; 19; 23; 18; 25; 24; 20; 31; 21; 20; 21; 17; 24; 24; 16; 23; 22; 21; 21; 12; 17; 17; 22; 25; 25; 23; 25; 14; 18; 19; 22; 23; 22; 22; 33; 20; 14; 22; 20; 19; 25; 23; 24; 18; 14; 23; 24; 24; 25; 13; 22; 22; 21; 20; 14; 14; 19; 23; 18; 28; 20; 17; 25; 23; 17; 19; 26; 19; 25; 17; 21; 19; 26; 22; 25; 22; 20; 
25; 20; 19; 30; 18; 22; 20; 11; 25; 17; 22; 20; 31; 23; 30; 24; 17; 26; 18; 14; 14; 20; 22; 21; 16; 27; 24; 20; 26; 23; 17; 22; 24; 19; 29; 19; 16; 23; 19; 17; 23; 14; 20; 14; 27; 14; 18; 21; 25; 15; 25; 18; 29; 26; 23; 10; 39; 16; 22; 18; 21; 15; 18; 24; 20; 20; 27; 18; 16; 21; 16; 24; 26; 11; 36; 20; 20; 10; 13; 22; 33; 22; 20; 26; 12; 25; 16; 16; 16; 21; 26; 25; 20; 22; 22; 34; 20; 16; 17; 15; 13; 20; 18; 24; 16; 18; 17; 23; 33; 17; 22; 19; 18; 16; 25; 19; 14; 24; 20; 22; 22; 15; 19; 19; 20; 27; 18; 19; 24; 25; 23; 20; 25; 18; 25; 20; 26; 24; 21; 17; 17; 17; 16; 21; 29; 21; 27; 22; 17; 24; 28; 24; 18; 27; 12; 20; 24; 21; 21; 13; 20; 21; 17; 22; 23; 34; 18; 26; 22; 20; 22; 20; 22; 23; 23; 19; 22; 18; 20; 25; 20; 23; 31; 14; 17; 18; 13; 17; 13; 19; 22; 24; 19; 30; 11; 27; 14; 24; 17; 27; 
